2019.01.30,354 ,35.00,+10.97%,"179,706,635"
2019.01.31,340 ,14.00,-3.95%,"218,244,888"
2019.02.01,338 ,2.00,-0.59%,"86,653,944"
2019.02.02,342 ,4.00,+1.18%,"43,082,121"
2019.02.03,333 ,9.00,-2.63%,"36,504,384"
2019.02.04,331 ,2.00,-0.60%,"38,643,796"
2019.02.05,332 ,1.00,+0.30%,"39,343,994"
2019.02.06,322 ,10.00,-3.01%,"46,547,379"
2019.02.07,324 ,2.00,+0.62%,"33,811,358"
2019.02.08,342 ,18.00,+5.56%,"101,338,017"
2019.02.09,341 ,1.00,-0.29%,"48,963,609"
2019.02.10,338 ,3.00,-0.88%,"52,411,068"
2019.02.11,332 ,6.00,-1.78%,"33,044,375"
2019.02.12,335 ,3.00,+0.90%,"37,970,446"
2019.02.13,335 ,0,0.00%,"45,571,134"
2019.02.14,335 ,0,0.00%,"23,877,560"
2019.02.15,334 ,1.00,-0.30%,"46,295,027"
2019.02.16,332 ,2.00,-0.60%,"38,277,321"
2019.02.17,333 ,1.00,+0.30%,"63,419,118"
2019.02.18,349 ,16.00,+4.80%,"137,662,371"
2019.02.19,351 ,2.00,+0.57%,"260,310,875"
2019.02.20,360 ,9.00,+2.56%,"90,070,112"
2019.02.21,352 ,8.00,-2.22%,"62,606,872"
2019.02.22,352 ,0,0.00%,"32,406,439"
2019.02.23,361 ,9.00,+2.56%,"50,031,814"
2019.02.24,332 ,29.00,-8.03%,"180,128,638"
2019.02.25,363 ,31.00,+9.34%,"162,602,123"
2019.02.26,352 ,11.00,-3.03%,"123,365,452"
2019.02.27,347 ,5.00,-1.42%,"63,441,613"
2019.02.28,350 ,3.00,+0.86%,"52,507,959"
2019.03.01,351 ,1.00,+0.29%,"49,700,139"
2019.03.02,349 ,2.00,-0.57%,"24,693,194"
2019.03.03,346 ,3.00,-0.86%,"18,010,858"
2019.03.04,338 ,8.00,-2.31%,"39,100,797"
2019.03.05,347 ,9.00,+2.66%,"39,837,032"
2019.03.06,349 ,2.00,+0.58%,"44,413,542"
2019.03.07,347 ,2.00,-0.57%,"29,996,244"
2019.03.08,342 ,5.00,-1.44%,"38,483,138"
2019.03.09,346 ,4.00,+1.17%,"68,053,024"
2019.03.10,346 ,0,0.00%,"57,165,065"
2019.03.11,347 ,1.00,+0.29%,"63,212,213"
2019.03.12,345 ,2.00,-0.58%,"45,913,686"
2019.03.13,350 ,5.00,+1.45%,"143,144,875"
2019.03.14,348 ,2.00,-0.57%,"70,023,414"
2019.03.15,350 ,2.00,+0.57%,"40,044,500"
2019.03.16,353 ,3.00,+0.86%,"65,825,821"
2019.03.17,350 ,3.00,-0.85%,"24,307,044"
2019.03.18,351 ,1.00,+0.29%,"51,612,222"
2019.03.19,352 ,1.00,+0.28%,"45,237,335"
2019.03.20,356 ,4.00,+1.14%,"92,432,936"
2019.03.21,350 ,6.00,-1.69%,"94,566,398"
2019.03.22,350 ,0,0.00%,"55,949,706"
2019.03.23,351 ,1.00,+0.29%,"42,162,908"
2019.03.24,350 ,1.00,-0.28%,"30,180,866"
2019.03.25,345 ,5.00,-1.43%,"49,333,510"
2019.03.26,345 ,0,0.00%,"47,199,040"
2019.03.27,348 ,3.00,+0.87%,"48,841,411"
2019.03.28,346 ,2.00,-0.57%,"35,567,307"
2019.03.29,347 ,1.00,+0.29%,"77,154,448"
2019.03.30,352 ,5.00,+1.44%,"128,689,410"
2019.03.31,350 ,2.00,-0.57%,"39,869,345"
2019.04.01,355 ,5.00,+1.43%,"61,940,120"
2019.04.02,390 ,35.00,+9.86%,"308,080,040"
2019.04.03,388 ,2.00,-0.51%,"352,343,311"
2019.04.04,375 ,13.00,-3.35%,"154,576,532"
2019.04.05,412 ,37.00,+9.87%,"393,414,895"
2019.04.06,405 ,7.00,-1.70%,"122,123,985"
2019.04.07,413 ,8.00,+1.98%,"111,506,052"
2019.04.08,414 ,1.00,+0.24%,"128,272,859"
2019.04.09,405 ,9.00,-2.17%,"59,862,728"
2019.04.10,411 ,6.00,+1.48%,"77,430,009"
2019.04.11,382 ,29.00,-7.06%,"175,732,186"
2019.04.12,377 ,5.00,-1.31%,"113,454,469"
2019.04.13,378 ,1.00,+0.27%,"82,536,753"
2019.04.14,381 ,3.00,+0.79%,"53,984,269"
2019.04.15,371 ,10.00,-2.62%,"80,435,170"
2019.04.16,376 ,5.00,+1.35%,"62,104,787"
2019.04.17,386 ,10.00,+2.66%,"134,409,086"
2019.04.18,387 ,1.00,+0.26%,"104,206,090"
2019.04.19,381 ,6.00,-1.55%,"51,941,832"
2019.04.20,379 ,2.00,-0.52%,"33,482,674"
2019.04.21,373 ,6.00,-1.58%,"54,334,414"
2019.04.22,376 ,3.00,+0.80%,"79,158,821"
2019.04.23,374 ,2.00,-0.53%,"63,682,574"
2019.04.24,355 ,19.00,-5.08%,"151,359,480"
2019.04.25,341 ,14.00,-3.94%,"117,170,574"
2019.04.26,351 ,10.00,+2.93%,"91,026,119"
2019.04.27,345 ,6.00,-1.71%,"38,196,839"
2019.04.28,346 ,1.00,+0.29%,"30,126,333"
2019.04.29,338 ,8.00,-2.31%,"60,410,304"
2019.04.30,355 ,17.00,+5.03%,"106,119,793"
2019.05.01,349 ,6.00,-1.69%,"45,593,901"
2019.05.02,349 ,0,0.00%,"31,940,899"
2019.05.03,353 ,4.00,+1.15%,"82,524,371"
2019.05.04,350 ,3.00,-0.85%,"75,059,796"
2019.05.05,348 ,2.00,-0.57%,"25,647,725"
2019.05.06,349 ,1.00,+0.29%,"43,133,375"
2019.05.07,344 ,5.00,-1.43%,"57,432,025"
2019.05.08,347 ,3.00,+0.87%,"34,591,443"
2019.05.09,346 ,1.00,-0.29%,"42,322,205"
2019.05.10,351 ,5.00,+1.45%,"59,971,473"
2019.05.11,375 ,24.00,+6.84%,"298,291,991"
2019.05.12,363 ,12.00,-3.20%,"237,871,868"
2019.05.13,382 ,19.00,+5.23%,"283,696,993"
2019.05.14,484 ,102,+26.70%,"1,446,376,672"
2019.05.15,538 ,54.00,+11.16%,"966,524,894"
2019.05.16,504 ,34.00,-6.32%,"878,401,969"
2019.05.17,468 ,36.00,-7.14%,"718,094,685"
2019.05.18,451 ,17.00,-3.63%,"267,143,432"
2019.05.19,497 ,46.00,+10.20%,"455,665,030"
2019.05.20,479 ,18.00,-3.62%,"289,531,335"
2019.05.21,475 ,4.00,-0.84%,"212,070,072"
2019.05.22,453 ,22.00,-4.63%,"237,141,366"
2019.05.23,457 ,4.00,+0.88%,"188,034,864"
2019.05.24,460 ,3.00,+0.66%,"162,479,167"
2019.05.25,460 ,0,0.00%,"76,855,478"
2019.05.26,484 ,24.00,+5.22%,"161,454,446"
2019.05.27,513 ,29.00,+5.99%,"479,938,702"
2019.05.28,531 ,18.00,+3.51%,"411,205,150"
2019.05.29,528 ,3.00,-0.56%,"296,235,869"
2019.05.30,510 ,18.00,-3.41%,"485,365,530"
2019.05.31,531 ,21.00,+4.12%,"233,464,145"
2019.06.01,519 ,12.00,-2.26%,"114,973,324"
2019.06.02,534 ,15.00,+2.89%,"109,179,640"
2019.06.03,513 ,21.00,-3.93%,"374,962,538"
2019.06.04,491 ,22.00,-4.29%,"328,083,603"
2019.06.05,493 ,2.00,+0.41%,"192,901,954"
2019.06.06,510 ,17.00,+3.45%,"237,478,487"
2019.06.07,511 ,1.00,+0.20%,"153,614,500"
2019.06.08,502 ,9.00,-1.76%,"73,845,249"
2019.06.09,478 ,24.00,-4.78%,"133,634,697"
2019.06.10,488 ,10.00,+2.09%,"125,994,544"
2019.06.11,477 ,11.00,-2.25%,"78,018,680"
2019.06.12,484 ,7.00,+1.47%,"81,373,023"
2019.06.13,483 ,1.00,-0.21%,"82,307,564"
2019.06.14,487 ,4.00,+0.83%,"68,724,629"
2019.06.15,488 ,1.00,+0.21%,"75,184,518"
2019.06.16,511 ,23.00,+4.71%,"192,526,193"
2019.06.17,531 ,20.00,+3.91%,"179,926,679"
2019.06.18,512 ,19.00,-3.58%,"157,905,605"
2019.06.19,519 ,7.00,+1.37%,"66,372,177"
2019.06.20,512 ,7.00,-1.35%,"95,753,197"
2019.06.21,524 ,12.00,+2.34%,"126,110,360"
2019.06.22,551 ,27.00,+5.15%,"439,438,548"
2019.06.23,547 ,4.00,-0.73%,"154,593,142"
2019.06.24,552 ,5.00,+0.91%,"121,655,307"
2019.06.25,553 ,1.00,+0.18%,"144,949,481"
2019.06.26,566 ,13.00,+2.35%,"475,019,891"
2019.06.27,508 ,58.00,-10.25%,"380,697,306"
2019.06.28,525 ,17.00,+3.35%,"181,375,810"
2019.06.29,522 ,3.00,-0.57%,"123,782,261"
2019.06.30,495 ,27.00,-5.17%,"101,449,725"
2019.07.01,499 ,4.00,+0.81%,"179,641,373"
2019.07.02,486 ,13.00,-2.61%,"166,747,082"
2019.07.03,490 ,4.00,+0.82%,"106,445,721"
2019.07.04,469 ,21.00,-4.29%,"79,052,472"
2019.07.05,460 ,9.00,-1.92%,"74,881,711"
2019.07.06,471 ,11.00,+2.39%,"117,700,230"
2019.07.07,474 ,3.00,+0.64%,"65,348,310"
2019.07.08,478 ,4.00,+0.84%,"88,093,452"
2019.07.09,469 ,9.00,-1.88%,"80,015,536"
2019.07.10,435 ,34.00,-7.25%,"164,517,744"
2019.07.11,399 ,36.00,-8.28%,"188,643,935"
2019.07.12,415 ,16.00,+4.01%,"191,498,330"
2019.07.13,405 ,10.00,-2.41%,"71,721,966"
2019.07.14,371 ,34.00,-8.40%,"125,814,137"
2019.07.15,381 ,10.00,+2.70%,"198,157,613"
2019.07.16,358 ,23.00,-6.04%,"137,623,023"
2019.07.17,374 ,16.00,+4.47%,"169,717,343"
2019.07.18,381 ,7.00,+1.87%,"184,931,430"
2019.07.19,381 ,0,0.00%,"79,696,501"
2019.07.20,397 ,16.00,+4.20%,"103,919,194"
2019.07.21,392 ,5.00,-1.26%,"58,136,766"
2019.07.22,383 ,9.00,-2.30%,"59,491,744"
2019.07.23,370 ,13.00,-3.39%,"61,807,067"
2019.07.24,376 ,6.00,+1.62%,"75,001,955"
2019.07.25,373 ,3.00,-0.80%,"52,941,543"
2019.07.26,384 ,11.00,+2.95%,"52,202,642"
2019.07.27,370 ,14.00,-3.65%,"55,175,316"
2019.07.28,370 ,0,0.00%,"28,996,140"
2019.07.29,368 ,2.00,-0.54%,"31,334,834"
2019.07.30,377 ,9.00,+2.45%,"53,542,082"
2019.07.31,380 ,3.00,+0.80%,"45,979,558"
2019.08.01,374 ,6.00,-1.58%,"30,332,112"
2019.08.02,371 ,3.00,-0.80%,"35,001,621"
2019.08.03,374 ,3.00,+0.81%,"32,052,215"
2019.08.04,377 ,3.00,+0.80%,"46,354,959"
2019.08.05,386 ,9.00,+2.39%,"108,520,175"
2019.08.06,374 ,12.00,-3.11%,"70,169,795"
2019.08.07,370 ,4.00,-1.07%,"48,868,009"
2019.08.08,367 ,3.00,-0.81%,"38,934,309"
2019.08.09,356 ,11.00,-3.00%,"47,950,474"
2019.08.10,362 ,6.00,+1.69%,"45,883,898"
2019.08.11,364 ,2.00,+0.55%,"29,685,634"
2019.08.12,361 ,3.00,-0.82%,"19,965,273"
2019.08.13,359 ,2.00,-0.55%,"28,008,264"
2019.08.14,319 ,40.00,-11.14%,"132,373,676"
2019.08.15,323 ,4.00,+1.25%,"110,725,167"
2019.08.16,318 ,5.00,-1.55%,"57,813,582"
2019.08.17,323 ,5.00,+1.57%,"40,406,943"
2019.08.18,343 ,20.00,+6.19%,"98,279,995"
2019.08.19,340 ,3.00,-0.87%,"64,828,496"
2019.08.20,331 ,9.00,-2.65%,"42,983,439"
2019.08.21,322 ,9.00,-2.72%,"59,111,010"
2019.08.22,327 ,5.00,+1.55%,"74,437,171"
2019.08.23,332 ,5.00,+1.53%,"47,879,759"
2019.08.24,328 ,4.00,-1.20%,"38,308,764"
2019.08.25,325 ,3.00,-0.91%,"38,731,530"
2019.08.26,324 ,1.00,-0.31%,"46,134,132"
2019.08.27,324 ,0,0.00%,"24,164,757"
2019.08.28,311 ,13.00,-4.01%,"52,308,648"
2019.08.29,311 ,0,0.00%,"48,054,647"
2019.08.30,310 ,1.00,-0.32%,"26,334,797"
2019.08.31,312 ,2.00,+0.65%,"20,551,989"
2019.09.01,310 ,2.00,-0.64%,"18,979,605"
2019.09.02,314 ,4.00,+1.29%,"36,933,730"
2019.09.03,315 ,1.00,+0.32%,"51,136,216"
2019.09.04,310 ,5.00,-1.59%,"26,265,616"
2019.09.05,307 ,3.00,-0.97%,"26,775,117"
2019.09.06,301 ,6.00,-1.95%,"38,026,696"
2019.09.07,310 ,9.00,+2.99%,"40,058,905"
2019.09.08,311 ,1.00,+0.32%,"45,123,688"
2019.09.09,309 ,2.00,-0.64%,"40,573,735"
2019.09.10,309 ,0,0.00%,"28,944,135"
2019.09.11,306 ,3.00,-0.97%,"28,109,409"
2019.09.12,303 ,3.00,-0.98%,"24,910,192"
2019.09.13,304 ,1.00,+0.33%,"14,569,990"
2019.09.14,310 ,6.00,+1.97%,"48,459,379"
2019.09.15,307 ,3.00,-0.97%,"21,350,485"
2019.09.16,308 ,1.00,+0.33%,"33,785,789"
2019.09.17,338 ,30.00,+9.74%,"191,527,418"
2019.09.18,371 ,33.00,+9.76%,"262,523,313"
2019.09.19,357 ,14.00,-3.77%,"241,681,195"
2019.09.20,348 ,9.00,-2.52%,"82,886,945"
2019.09.21,344 ,4.00,-1.15%,"56,922,311"
2019.09.22,328 ,16.00,-4.65%,"94,436,596"
2019.09.23,319 ,9.00,-2.74%,"127,910,318"
2019.09.24,281 ,38.00,-11.91%,"229,641,985"
2019.09.25,294 ,13.00,+4.63%,"175,879,968"
2019.09.26,292 ,2.00,-0.68%,"133,906,322"
2019.09.27,292 ,0,0.00%,"93,214,487"
2019.09.28,292 ,0,0.00%,"49,129,026"
2019.09.29,289 ,3.00,-1.03%,"40,433,170"
2019.09.30,308 ,19.00,+6.57%,"164,030,782"
2019.10.01,299 ,9.00,-2.92%,"99,623,354"
2019.10.02,304 ,5.00,+1.67%,"79,401,087"
2019.10.03,298 ,6.00,-1.97%,"50,008,416"
2019.10.04,303 ,5.00,+1.68%,"68,785,227"
2019.10.05,303 ,0,0.00%,"48,293,667"
2019.10.06,306 ,3.00,+0.99%,"55,484,344"
2019.10.07,328 ,22.00,+7.19%,"180,584,143"
2019.10.08,330 ,2.00,+0.61%,"126,050,552"
2019.10.09,334 ,4.00,+1.21%,"107,349,735"
2019.10.10,322 ,12.00,-3.59%,"70,821,857"
2019.10.11,318 ,4.00,-1.24%,"81,885,159"
2019.10.12,323 ,5.00,+1.57%,"39,768,033"
2019.10.13,329 ,6.00,+1.86%,"53,073,015"
2019.10.14,351 ,22.00,+6.69%,"132,698,687"
2019.10.15,343 ,8.00,-2.28%,"125,813,500"
2019.10.16,338 ,5.00,-1.46%,"94,805,946"
2019.10.17,357 ,19.00,+5.62%,"136,677,054"
2019.10.18,349 ,8.00,-2.24%,"110,362,971"
2019.10.19,346 ,3.00,-0.86%,"79,826,163"
2019.10.20,348 ,2.00,+0.58%,"68,802,602"
2019.10.21,344 ,4.00,-1.15%,"51,174,843"
2019.10.22,343 ,1.00,-0.29%,"71,714,430"
2019.10.23,323 ,20.00,-5.83%,"187,586,870"
2019.10.24,325 ,2.00,+0.62%,"113,076,903"
2019.10.25,346 ,21.00,+6.46%,"194,399,108"
2019.10.26,341 ,5.00,-1.45%,"216,373,580"
2019.10.27,343 ,2.00,+0.59%,"158,505,894"
2019.10.28,343 ,0,0.00%,"102,695,717"
2019.10.29,349 ,6.00,+1.75%,"134,929,340"
2019.10.30,344 ,5.00,-1.43%,"111,927,093"
2019.10.31,345 ,1.00,+0.29%,"66,677,899"
2019.11.01,342 ,3.00,-0.87%,"50,484,744"
2019.11.02,343 ,1.00,+0.29%,"42,174,728"
2019.11.03,341 ,2.00,-0.58%,"33,912,161"
2019.11.04,345 ,4.00,+1.17%,"46,199,116"
2019.11.05,348 ,3.00,+0.87%,"86,940,622"
2019.11.06,357 ,9.00,+2.59%,"90,351,434"
2019.11.07,338 ,19.00,-5.32%,"203,081,599"
2019.11.08,321 ,17.00,-5.03%,"132,452,190"
2019.11.09,326 ,5.00,+1.56%,"38,726,409"
2019.11.10,325 ,1.00,-0.31%,"48,519,159"
2019.11.11,319 ,6.00,-1.85%,"54,141,071"
2019.11.12,317 ,2.00,-0.63%,"43,708,441"
2019.11.13,317 ,0,0.00%,"37,873,940"
2019.11.14,312 ,5.00,-1.58%,"42,227,244"
2019.11.15,305 ,7.00,-2.24%,"50,964,782"
2019.11.16,306 ,1.00,+0.33%,"21,541,854"
2019.11.17,306 ,0,0.00%,"23,103,497"
2019.11.18,294 ,12.00,-3.92%,"57,778,457"
2019.11.19,297 ,3.00,+1.02%,"77,440,405"
2019.11.20,293 ,4.00,-1.35%,"42,468,509"
2019.11.21,287 ,6.00,-2.05%,"70,668,722"
2019.11.22,276 ,11.00,-3.83%,"120,336,727"
2019.11.23,278 ,2.00,+0.72%,"56,579,220"
2019.11.24,262 ,16.00,-5.76%,"57,558,083"
2019.11.25,256 ,6.00,-2.29%,"201,980,866"
2019.11.26,259 ,3.00,+1.17%,"77,102,795"
2019.11.27,262 ,3.00,+1.16%,"140,118,152"
2019.11.28,262 ,0,0.00%,"89,547,990"
2019.11.29,268 ,6.00,+2.29%,"59,707,628"
2019.11.30,265 ,3.00,-1.12%,"30,745,340"
2019.12.01,262 ,3.00,-1.13%,"39,903,704"
2019.12.02,259 ,3.00,-1.15%,"28,957,025"
2019.12.03,260 ,1.00,+0.39%,"20,366,003"
2019.12.04,253 ,7.00,-2.69%,"47,957,986"
2019.12.05,260 ,7.00,+2.77%,"42,429,451"
2019.12.06,263 ,3.00,+1.15%,"37,454,116"
2019.12.07,266 ,3.00,+1.14%,"20,073,359"
2019.12.08,267 ,1.00,+0.38%,"29,218,580"
2019.12.09,264 ,3.00,-1.12%,"26,234,676"
2019.12.10,260 ,4.00,-1.52%,"20,454,609"
2019.12.11,259 ,1.00,-0.38%,"12,920,520"
2019.12.12,256 ,3.00,-1.16%,"19,015,861"
2019.12.13,258 ,2.00,+0.78%,"28,953,127"
2019.12.14,252 ,6.00,-2.33%,"23,121,532"
2019.12.15,253 ,1.00,+0.40%,"23,908,655"
2019.12.16,242 ,11.00,-4.35%,"40,437,691"
2019.12.17,218 ,24.00,-9.92%,"114,930,159"
2019.12.18,228 ,10.00,+4.59%,"131,160,385"
2019.12.19,222 ,6.00,-2.63%,"49,829,711"
2019.12.20,228 ,6.00,+2.70%,"76,210,259"
2019.12.21,225 ,3.00,-1.32%,"19,878,591"
2019.12.22,230 ,5.00,+2.22%,"30,950,665"
2019.12.23,223 ,7.00,-3.04%,"33,273,664"
2019.12.24,224 ,1.00,+0.45%,"18,309,831"
2019.12.25,221 ,3.00,-1.34%,"11,826,788"
2019.12.26,222 ,1.00,+0.45%,"24,493,687"
2019.12.27,220 ,2.00,-0.90%,"22,340,893"
2019.12.28,224 ,4.00,+1.82%,"27,527,503"
2019.12.29,226 ,2.00,+0.89%,"26,469,900"
2019.12.30,223 ,3.00,-1.33%,"26,913,532"
2019.12.31,223 ,0,0.00%,"20,688,468"
2020.01.01,223 ,0,0.00%,"16,452,746"
2020.01.02,216 ,7.00,-3.14%,"26,363,603"
2020.01.03,223 ,7.00,+3.24%,"51,550,601"
2020.01.04,222 ,1.00,-0.45%,"16,639,242"
2020.01.05,223 ,1.00,+0.45%,"25,483,790"
2020.01.06,251 ,28.00,+12.56%,"170,608,930"
2020.01.07,245 ,6.00,-2.39%,"137,202,408"
2020.01.08,234 ,11.00,-4.49%,"118,773,278"
2020.01.09,233 ,1.00,-0.43%,"48,707,464"
2020.01.10,240 ,7.00,+3.00%,"70,627,863"
2020.01.11,238 ,2.00,-0.83%,"66,951,005"
2020.01.12,242 ,4.00,+1.68%,"52,651,917"
2020.01.13,239 ,3.00,-1.24%,"28,705,722"
2020.01.14,258 ,19.00,+7.95%,"245,805,489"
2020.01.15,257 ,1.00,-0.39%,"266,793,521"
2020.01.16,256 ,1.00,-0.39%,"94,639,709"
2020.01.17,268 ,12.00,+4.69%,"142,009,024"
2020.01.18,276 ,8.00,+2.99%,"165,866,035"
2020.01.19,268 ,8.00,-2.90%,"168,174,150"
2020.01.20,266 ,2.00,-0.75%,"74,649,637"
2020.01.21,271 ,5.00,+1.88%,"90,932,765"
2020.01.22,271 ,0,0.00%,"51,960,531"
2020.01.23,262 ,9.00,-3.32%,"72,822,064"
2020.01.24,258 ,4.00,-1.53%,"79,419,873"
2020.01.25,256 ,2.00,-0.78%,"36,638,665"
2020.01.26,267 ,11.00,+4.30%,"45,545,040"
2020.01.27,264 ,3.00,-1.12%,"80,984,986"
2020.01.28,271 ,7.00,+2.65%,"104,953,140"
2020.01.29,271 ,0,0.00%,"82,606,718"
2020.01.30,276 ,5.00,+1.85%,"89,359,691"
2020.01.31,275 ,1.00,-0.36%,"70,805,515"
2020.02.01,278 ,3.00,+1.09%,"47,259,897"
2020.02.02,289 ,11.00,+3.96%,"214,247,734"
2020.02.03,294 ,5.00,+1.73%,"99,437,681"
2020.02.04,309 ,15.00,+5.10%,"256,092,751"
2020.02.05,320 ,11.00,+3.56%,"259,442,193"
2020.02.06,327 ,7.00,+2.19%,"162,367,830"
2020.02.07,328 ,1.00,+0.31%,"105,882,126"
2020.02.08,324 ,4.00,-1.22%,"140,089,769"
2020.02.09,330 ,6.00,+1.85%,"126,117,971"
2020.02.10,321 ,9.00,-2.73%,"105,716,417"
2020.02.11,325 ,4.00,+1.25%,"115,111,050"
2020.02.12,347 ,22.00,+6.77%,"265,056,430"
2020.02.13,378 ,31.00,+8.93%,"424,695,927"
2020.02.14,384 ,6.00,+1.59%,"158,219,617"
2020.02.15,357 ,27.00,-7.03%,"250,350,330"
2020.02.16,344 ,13.00,-3.64%,"321,132,680"
2020.02.17,338 ,6.00,-1.74%,"277,331,133"
2020.02.18,347 ,9.00,+2.66%,"199,099,552"
2020.02.19,327 ,20.00,-5.76%,"129,193,052"
2020.02.20,326 ,1.00,-0.31%,"141,088,836"
2020.02.21,326 ,0,0.00%,"86,061,930"
2020.02.22,327 ,1.00,+0.31%,"51,660,843"
2020.02.23,335 ,8.00,+2.45%,"76,731,130"
2020.02.24,326 ,9.00,-2.69%,"81,471,200"
2020.02.25,307 ,19.00,-5.83%,"127,561,298"
2020.02.26,281 ,26.00,-8.47%,"257,333,748"
2020.02.27,288 ,7.00,+2.49%,"191,686,260"
2020.02.28,287 ,1.00,-0.35%,"130,184,015"
2020.02.29,278 ,9.00,-3.14%,"58,009,787"
2020.03.01,276 ,2.00,-0.72%,"85,460,684"
2020.03.02,287 ,11.00,+3.99%,"65,584,027"
2020.03.03,280 ,7.00,-2.44%,"63,568,975"
2020.03.04,281 ,1.00,+0.36%,"59,942,260"
2020.03.05,286 ,5.00,+1.78%,"51,643,641"
2020.03.06,291 ,5.00,+1.75%,"59,621,380"
2020.03.07,283 ,8.00,-2.75%,"51,679,494"
2020.03.08,251 ,32.00,-11.31%,"139,370,746"
2020.03.09,257 ,6.00,+2.39%,"165,983,689"
2020.03.10,257 ,0,0.00%,"90,394,423"
2020.03.11,250 ,7.00,-2.72%,"84,619,982"
2020.03.12,179 ,71.00,-28.40%,"533,182,680"
2020.03.13,206 ,27.00,+15.08%,"811,513,755"
2020.03.14,192 ,14.00,-6.80%,"204,584,969"
2020.03.15,197 ,5.00,+2.60%,"163,945,038"
2020.03.16,180 ,17.00,-8.63%,"281,305,437"
2020.03.17,187 ,7.00,+3.89%,"201,367,020"
2020.03.18,184 ,3.00,-1.60%,"149,837,749"
2020.03.19,204 ,20.00,+10.87%,"264,977,507"
2020.03.20,196 ,8.00,-3.92%,"325,233,846"
2020.03.21,198 ,2.00,+1.02%,"106,220,674"
2020.03.22,187 ,11.00,-5.56%,"98,239,576"
2020.03.23,197 ,10.00,+5.35%,"141,585,044"
2020.03.24,201 ,4.00,+2.03%,"134,481,961"
2020.03.25,200 ,1.00,-0.50%,"94,861,641"
2020.03.26,216 ,16.00,+8.00%,"107,453,646"
2020.03.27,213 ,3.00,-1.39%,"176,014,374"
2020.03.28,216 ,3.00,+1.41%,"157,306,934"
2020.03.29,199 ,17.00,-7.87%,"83,113,780"
2020.03.30,209 ,10.00,+5.03%,"93,354,463"
2020.03.31,211 ,2.00,+0.96%,"68,001,855"
2020.04.01,212 ,1.00,+0.47%,"58,693,621"
2020.04.02,214 ,2.00,+0.94%,"73,815,436"
2020.04.03,217 ,3.00,+1.40%,"47,908,697"
2020.04.04,219 ,2.00,+0.92%,"34,330,628"
2020.04.05,217 ,2.00,-0.91%,"33,804,590"
2020.04.06,238 ,21.00,+9.68%,"75,720,804"
2020.04.07,232 ,6.00,-2.52%,"146,417,965"
2020.04.08,241 ,9.00,+3.88%,"89,452,707"
2020.04.09,239 ,2.00,-0.83%,"54,023,744"
2020.04.10,229 ,10.00,-4.18%,"98,414,303"
2020.04.11,232 ,3.00,+1.31%,"45,451,050"
2020.04.12,233 ,1.00,+0.43%,"56,268,606"
2020.04.13,229 ,4.00,-1.72%,"79,144,785"
2020.04.14,228 ,1.00,-0.44%,"45,707,191"
2020.04.15,221 ,7.00,-3.07%,"43,690,269"
2020.04.16,230 ,9.00,+4.07%,"117,112,363"
2020.04.17,228 ,2.00,-0.87%,"47,561,324"
2020.04.18,235 ,7.00,+3.07%,"46,835,682"
2020.04.19,231 ,4.00,-1.70%,"42,568,821"
2020.04.20,224 ,7.00,-3.03%,"66,436,297"
2020.04.21,225 ,1.00,+0.45%,"43,166,218"
2020.04.22,228 ,3.00,+1.33%,"36,313,119"
2020.04.23,233 ,5.00,+2.19%,"104,409,165"
2020.04.24,235 ,2.00,+0.86%,"80,511,565"
2020.04.25,236 ,1.00,+0.43%,"48,453,791"
2020.04.26,240 ,4.00,+1.69%,"46,463,120"
2020.04.27,241 ,1.00,+0.42%,"59,184,417"
2020.04.28,261 ,20.00,+8.30%,"122,620,859"
2020.04.29,272 ,11.00,+4.21%,"134,110,686"
2020.04.30,257 ,15.00,-5.51%,"258,473,985"
2020.05.01,265 ,8.00,+3.11%,"89,293,671"
2020.05.02,271 ,6.00,+2.26%,"72,418,168"
2020.05.03,269 ,2.00,-0.74%,"71,615,347"
2020.05.04,267 ,2.00,-0.74%,"88,197,229"
2020.05.05,265 ,2.00,-0.75%,"47,812,459"
2020.05.06,262 ,3.00,-1.13%,"55,797,104"
2020.05.07,264 ,2.00,+0.76%,"74,226,914"
2020.05.08,265 ,1.00,+0.38%,"68,411,838"
2020.05.09,263 ,2.00,-0.75%,"70,060,967"
2020.05.10,242 ,21.00,-7.98%,"182,183,629"
2020.05.11,235 ,7.00,-2.89%,"129,345,586"
2020.05.12,239 ,4.00,+1.70%,"58,129,393"
2020.05.13,245 ,6.00,+2.51%,"45,958,823"
2020.05.14,246 ,1.00,+0.41%,"68,316,059"
2020.05.15,241 ,5.00,-2.03%,"53,143,761"
2020.05.16,241 ,0,0.00%,"32,608,750"
2020.05.17,241 ,0,0.00%,"34,963,647"
2020.05.18,247 ,6.00,+2.49%,"62,366,748"
2020.05.19,247 ,0,0.00%,"46,825,209"
2020.05.20,245 ,2.00,-0.81%,"48,417,688"
2020.05.21,237 ,8.00,-3.27%,"71,356,437"
2020.05.22,244 ,7.00,+2.95%,"66,767,123"
2020.05.23,242 ,2.00,-0.82%,"27,086,019"
2020.05.24,235 ,7.00,-2.89%,"40,087,333"
2020.05.25,238 ,3.00,+1.28%,"63,937,052"
2020.05.26,235 ,3.00,-1.26%,"43,183,869"
2020.05.27,240 ,5.00,+2.13%,"50,082,346"
2020.05.28,243 ,3.00,+1.25%,"49,287,325"
