460 ,9.00,-1.92%,"74,881,711"
471 ,11.00,+2.39%,"117,700,230"
474 ,3.00,+0.64%,"65,348,310"
478 ,4.00,+0.84%,"88,093,452"
469 ,9.00,-1.88%,"80,015,536"
435 ,34.00,-7.25%,"164,517,744"
399 ,36.00,-8.28%,"188,643,935"
415 ,16.00,+4.01%,"191,498,330"
405 ,10.00,-2.41%,"71,721,966"
371 ,34.00,-8.40%,"125,814,137"
381 ,10.00,+2.70%,"198,157,613"
358 ,23.00,-6.04%,"137,623,023"
374 ,16.00,+4.47%,"169,717,343"
381 ,7.00,+1.87%,"184,931,430"
381 ,0,0.00%,"79,696,501"
397 ,16.00,+4.20%,"103,919,194"
392 ,5.00,-1.26%,"58,136,766"
383 ,9.00,-2.30%,"59,491,744"
370 ,13.00,-3.39%,"61,807,067"
376 ,6.00,+1.62%,"75,001,955"
373 ,3.00,-0.80%,"52,941,543"
384 ,11.00,+2.95%,"52,202,642"
370 ,14.00,-3.65%,"55,175,316"
370 ,0,0.00%,"28,996,140"
368 ,2.00,-0.54%,"31,334,834"
377 ,9.00,+2.45%,"53,542,082"
380 ,3.00,+0.80%,"45,979,558"
374 ,6.00,-1.58%,"30,332,112"
371 ,3.00,-0.80%,"35,001,621"
374 ,3.00,+0.81%,"32,052,215"
377 ,3.00,+0.80%,"46,354,959"
386 ,9.00,+2.39%,"108,520,175"
374 ,12.00,-3.11%,"70,169,795"
370 ,4.00,-1.07%,"48,868,009"
367 ,3.00,-0.81%,"38,934,309"
356 ,11.00,-3.00%,"47,950,474"
362 ,6.00,+1.69%,"45,883,898"
364 ,2.00,+0.55%,"29,685,634"
361 ,3.00,-0.82%,"19,965,273"
359 ,2.00,-0.55%,"28,008,264"
319 ,40.00,-11.14%,"132,373,676"
323 ,4.00,+1.25%,"110,725,167"
318 ,5.00,-1.55%,"57,813,582"
323 ,5.00,+1.57%,"40,406,943"
343 ,20.00,+6.19%,"98,279,995"
340 ,3.00,-0.87%,"64,828,496"
331 ,9.00,-2.65%,"42,983,439"
322 ,9.00,-2.72%,"59,111,010"
327 ,5.00,+1.55%,"74,437,171"
332 ,5.00,+1.53%,"47,879,759"
328 ,4.00,-1.20%,"38,308,764"
325 ,3.00,-0.91%,"38,731,530"
324 ,1.00,-0.31%,"46,134,132"
324 ,0,0.00%,"24,164,757"
311 ,13.00,-4.01%,"52,308,648"
311 ,0,0.00%,"48,054,647"
310 ,1.00,-0.32%,"26,334,797"
312 ,2.00,+0.65%,"20,551,989"
310 ,2.00,-0.64%,"18,979,605"
314 ,4.00,+1.29%,"36,933,730"
315 ,1.00,+0.32%,"51,136,216"
310 ,5.00,-1.59%,"26,265,616"
307 ,3.00,-0.97%,"26,775,117"
301 ,6.00,-1.95%,"38,026,696"
310 ,9.00,+2.99%,"40,058,905"
311 ,1.00,+0.32%,"45,123,688"
309 ,2.00,-0.64%,"40,573,735"
309 ,0,0.00%,"28,944,135"
306 ,3.00,-0.97%,"28,109,409"
303 ,3.00,-0.98%,"24,910,192"
304 ,1.00,+0.33%,"14,569,990"
310 ,6.00,+1.97%,"48,459,379"
307 ,3.00,-0.97%,"21,350,485"
308 ,1.00,+0.33%,"33,785,789"
338 ,30.00,+9.74%,"191,527,418"
371 ,33.00,+9.76%,"262,523,313"
357 ,14.00,-3.77%,"241,681,195"
348 ,9.00,-2.52%,"82,886,945"
344 ,4.00,-1.15%,"56,922,311"
328 ,16.00,-4.65%,"94,436,596"
319 ,9.00,-2.74%,"127,910,318"
281 ,38.00,-11.91%,"229,641,985"
294 ,13.00,+4.63%,"175,879,968"
292 ,2.00,-0.68%,"133,906,322"
292 ,0,0.00%,"93,214,487"
292 ,0,0.00%,"49,129,026"
289 ,3.00,-1.03%,"40,433,170"
308 ,19.00,+6.57%,"164,030,782"
299 ,9.00,-2.92%,"99,623,354"
304 ,5.00,+1.67%,"79,401,087"
298 ,6.00,-1.97%,"50,008,416"
303 ,5.00,+1.68%,"68,785,227"
303 ,0,0.00%,"48,293,667"
306 ,3.00,+0.99%,"55,484,344"
328 ,22.00,+7.19%,"180,584,143"
330 ,2.00,+0.61%,"126,050,552"
334 ,4.00,+1.21%,"107,349,735"
322 ,12.00,-3.59%,"70,821,857"
318 ,4.00,-1.24%,"81,885,159"
323 ,5.00,+1.57%,"39,768,033"
329 ,6.00,+1.86%,"53,073,015"
351 ,22.00,+6.69%,"132,698,687"
343 ,8.00,-2.28%,"125,813,500"
338 ,5.00,-1.46%,"94,805,946"
357 ,19.00,+5.62%,"136,677,054"
349 ,8.00,-2.24%,"110,362,971"
346 ,3.00,-0.86%,"79,826,163"
348 ,2.00,+0.58%,"68,802,602"
344 ,4.00,-1.15%,"51,174,843"
343 ,1.00,-0.29%,"71,714,430"
323 ,20.00,-5.83%,"187,586,870"
325 ,2.00,+0.62%,"113,076,903"
346 ,21.00,+6.46%,"194,399,108"
341 ,5.00,-1.45%,"216,373,580"
343 ,2.00,+0.59%,"158,505,894"
343 ,0,0.00%,"102,695,717"
349 ,6.00,+1.75%,"134,929,340"
344 ,5.00,-1.43%,"111,927,093"
345 ,1.00,+0.29%,"66,677,899"
342 ,3.00,-0.87%,"50,484,744"
343 ,1.00,+0.29%,"42,174,728"
341 ,2.00,-0.58%,"33,912,161"
345 ,4.00,+1.17%,"46,199,116"
348 ,3.00,+0.87%,"86,940,622"
357 ,9.00,+2.59%,"90,351,434"
338 ,19.00,-5.32%,"203,081,599"
321 ,17.00,-5.03%,"132,452,190"
326 ,5.00,+1.56%,"38,726,409"
325 ,1.00,-0.31%,"48,519,159"
319 ,6.00,-1.85%,"54,141,071"
317 ,2.00,-0.63%,"43,708,441"
317 ,0,0.00%,"37,873,940"
312 ,5.00,-1.58%,"42,227,244"
305 ,7.00,-2.24%,"50,964,782"
306 ,1.00,+0.33%,"21,541,854"
306 ,0,0.00%,"23,103,497"
294 ,12.00,-3.92%,"57,778,457"
297 ,3.00,+1.02%,"77,440,405"
293 ,4.00,-1.35%,"42,468,509"
287 ,6.00,-2.05%,"70,668,722"
276 ,11.00,-3.83%,"120,336,727"
278 ,2.00,+0.72%,"56,579,220"
262 ,16.00,-5.76%,"57,558,083"
256 ,6.00,-2.29%,"201,980,866"
259 ,3.00,+1.17%,"77,102,795"
262 ,3.00,+1.16%,"140,118,152"
262 ,0,0.00%,"89,547,990"
268 ,6.00,+2.29%,"59,707,628"
265 ,3.00,-1.12%,"30,745,340"
262 ,3.00,-1.13%,"39,903,704"
259 ,3.00,-1.15%,"28,957,025"
260 ,1.00,+0.39%,"20,366,003"
253 ,7.00,-2.69%,"47,957,986"
260 ,7.00,+2.77%,"42,429,451"
263 ,3.00,+1.15%,"37,454,116"
266 ,3.00,+1.14%,"20,073,359"
267 ,1.00,+0.38%,"29,218,580"
264 ,3.00,-1.12%,"26,234,676"
260 ,4.00,-1.52%,"20,454,609"
259 ,1.00,-0.38%,"12,920,520"
256 ,3.00,-1.16%,"19,015,861"
258 ,2.00,+0.78%,"28,953,127"
252 ,6.00,-2.33%,"23,121,532"
253 ,1.00,+0.40%,"23,908,655"
242 ,11.00,-4.35%,"40,437,691"
218 ,24.00,-9.92%,"114,930,159"
228 ,10.00,+4.59%,"131,160,385"
222 ,6.00,-2.63%,"49,829,711"
228 ,6.00,+2.70%,"76,210,259"
225 ,3.00,-1.32%,"19,878,591"
230 ,5.00,+2.22%,"30,950,665"
223 ,7.00,-3.04%,"33,273,664"
224 ,1.00,+0.45%,"18,309,831"
221 ,3.00,-1.34%,"11,826,788"
222 ,1.00,+0.45%,"24,493,687"
220 ,2.00,-0.90%,"22,340,893"
224 ,4.00,+1.82%,"27,527,503"
226 ,2.00,+0.89%,"26,469,900"
223 ,3.00,-1.33%,"26,913,532"
223 ,0,0.00%,"20,688,468"
223 ,0,0.00%,"16,452,746"
216 ,7.00,-3.14%,"26,363,603"
223 ,7.00,+3.24%,"51,550,601"
222 ,1.00,-0.45%,"16,639,242"
223 ,1.00,+0.45%,"25,483,790"
251 ,28.00,+12.56%,"170,608,930"
245 ,6.00,-2.39%,"137,202,408"
234 ,11.00,-4.49%,"118,773,278"
233 ,1.00,-0.43%,"48,707,464"
240 ,7.00,+3.00%,"70,627,863"
238 ,2.00,-0.83%,"66,951,005"
242 ,4.00,+1.68%,"52,651,917"
239 ,3.00,-1.24%,"28,705,722"
258 ,19.00,+7.95%,"245,805,489"
257 ,1.00,-0.39%,"266,793,521"
256 ,1.00,-0.39%,"94,639,709"
268 ,12.00,+4.69%,"142,009,024"
276 ,8.00,+2.99%,"165,866,035"
268 ,8.00,-2.90%,"168,174,150"
266 ,2.00,-0.75%,"74,649,637"
271 ,5.00,+1.88%,"90,932,765"
271 ,0,0.00%,"51,960,531"
262 ,9.00,-3.32%,"72,822,064"
258 ,4.00,-1.53%,"79,419,873"
256 ,2.00,-0.78%,"36,638,665"
267 ,11.00,+4.30%,"45,545,040"
264 ,3.00,-1.12%,"80,984,986"
271 ,7.00,+2.65%,"104,953,140"
271 ,0,0.00%,"82,606,718"
276 ,5.00,+1.85%,"89,359,691"
275 ,1.00,-0.36%,"70,805,515"
278 ,3.00,+1.09%,"47,259,897"
289 ,11.00,+3.96%,"214,247,734"
294 ,5.00,+1.73%,"99,437,681"
309 ,15.00,+5.10%,"256,092,751"
320 ,11.00,+3.56%,"259,442,193"
327 ,7.00,+2.19%,"162,367,830"
328 ,1.00,+0.31%,"105,882,126"
324 ,4.00,-1.22%,"140,089,769"
330 ,6.00,+1.85%,"126,117,971"
321 ,9.00,-2.73%,"105,716,417"
325 ,4.00,+1.25%,"115,111,050"
347 ,22.00,+6.77%,"265,056,430"
378 ,31.00,+8.93%,"424,695,927"
384 ,6.00,+1.59%,"158,219,617"
357 ,27.00,-7.03%,"250,350,330"
344 ,13.00,-3.64%,"321,132,680"
338 ,6.00,-1.74%,"277,331,133"
347 ,9.00,+2.66%,"199,099,552"
327 ,20.00,-5.76%,"129,193,052"
326 ,1.00,-0.31%,"141,088,836"
326 ,0,0.00%,"86,061,930"
327 ,1.00,+0.31%,"51,660,843"
335 ,8.00,+2.45%,"76,731,130"
326 ,9.00,-2.69%,"81,471,200"
307 ,19.00,-5.83%,"127,561,298"
281 ,26.00,-8.47%,"257,333,748"
288 ,7.00,+2.49%,"191,686,260"
287 ,1.00,-0.35%,"130,184,015"
278 ,9.00,-3.14%,"58,009,787"
276 ,2.00,-0.72%,"85,460,684"
287 ,11.00,+3.99%,"65,584,027"
280 ,7.00,-2.44%,"63,568,975"
281 ,1.00,+0.36%,"59,942,260"
286 ,5.00,+1.78%,"51,643,641"
291 ,5.00,+1.75%,"59,621,380"
283 ,8.00,-2.75%,"51,679,494"
251 ,32.00,-11.31%,"139,370,746"
257 ,6.00,+2.39%,"165,983,689"
257 ,0,0.00%,"90,394,423"
250 ,7.00,-2.72%,"84,619,982"
179 ,71.00,-28.40%,"533,182,680"
206 ,27.00,+15.08%,"811,513,755"
192 ,14.00,-6.80%,"204,584,969"
197 ,5.00,+2.60%,"163,945,038"
180 ,17.00,-8.63%,"281,305,437"
187 ,7.00,+3.89%,"201,367,020"
184 ,3.00,-1.60%,"149,837,749"
204 ,20.00,+10.87%,"264,977,507"
196 ,8.00,-3.92%,"325,233,846"
198 ,2.00,+1.02%,"106,220,674"
187 ,11.00,-5.56%,"98,239,576"
197 ,10.00,+5.35%,"141,585,044"
201 ,4.00,+2.03%,"134,481,961"
200 ,1.00,-0.50%,"94,861,641"
216 ,16.00,+8.00%,"107,453,646"
213 ,3.00,-1.39%,"176,014,374"
216 ,3.00,+1.41%,"157,306,934"
199 ,17.00,-7.87%,"83,113,780"
209 ,10.00,+5.03%,"93,354,463"
211 ,2.00,+0.96%,"68,001,855"
212 ,1.00,+0.47%,"58,693,621"
214 ,2.00,+0.94%,"73,815,436"
217 ,3.00,+1.40%,"47,908,697"
219 ,2.00,+0.92%,"34,330,628"
217 ,2.00,-0.91%,"33,804,590"
238 ,21.00,+9.68%,"75,720,804"
232 ,6.00,-2.52%,"146,417,965"
241 ,9.00,+3.88%,"89,452,707"
239 ,2.00,-0.83%,"54,023,744"
229 ,10.00,-4.18%,"98,414,303"
232 ,3.00,+1.31%,"45,451,050"
233 ,1.00,+0.43%,"56,268,606"
229 ,4.00,-1.72%,"79,144,785"
228 ,1.00,-0.44%,"45,707,191"
221 ,7.00,-3.07%,"43,690,269"
230 ,9.00,+4.07%,"117,112,363"
228 ,2.00,-0.87%,"47,561,324"
235 ,7.00,+3.07%,"46,835,682"
231 ,4.00,-1.70%,"42,568,821"
224 ,7.00,-3.03%,"66,436,297"
225 ,1.00,+0.45%,"43,166,218"
228 ,3.00,+1.33%,"36,313,119"
233 ,5.00,+2.19%,"104,409,165"
235 ,2.00,+0.86%,"80,511,565"
236 ,1.00,+0.43%,"48,453,791"
240 ,4.00,+1.69%,"46,463,120"
241 ,1.00,+0.42%,"59,184,417"
261 ,20.00,+8.30%,"122,620,859"
272 ,11.00,+4.21%,"134,110,686"
257 ,15.00,-5.51%,"258,473,985"
265 ,8.00,+3.11%,"89,293,671"
271 ,6.00,+2.26%,"72,418,168"
269 ,2.00,-0.74%,"71,615,347"
267 ,2.00,-0.74%,"88,197,229"
265 ,2.00,-0.75%,"47,812,459"
262 ,3.00,-1.13%,"55,797,104"
264 ,2.00,+0.76%,"74,226,914"
265 ,1.00,+0.38%,"68,411,838"
263 ,2.00,-0.75%,"70,060,967"
242 ,21.00,-7.98%,"182,183,629"
235 ,7.00,-2.89%,"129,345,586"
239 ,4.00,+1.70%,"58,129,393"
245 ,6.00,+2.51%,"45,958,823"
246 ,1.00,+0.41%,"68,316,059"
241 ,5.00,-2.03%,"53,143,761"
241 ,0,0.00%,"32,608,750"
241 ,0,0.00%,"34,963,647"
247 ,6.00,+2.49%,"62,366,748"
247 ,0,0.00%,"46,825,209"
245 ,2.00,-0.81%,"48,417,688"
237 ,8.00,-3.27%,"71,356,437"
244 ,7.00,+2.95%,"66,767,123"
242 ,2.00,-0.82%,"27,086,019"
235 ,7.00,-2.89%,"40,087,333"
238 ,3.00,+1.28%,"63,937,052"
235 ,3.00,-1.26%,"43,183,869"
240 ,5.00,+2.13%,"50,082,346"
243 ,3.00,+1.25%,"49,287,325"
240 ,3.00,-1.23%,"49,129,951"
247 ,7.00,+2.92%,"80,071,594"
245 ,2.00,-0.81%,"127,815,504"
250 ,5.00,+2.04%,"67,809,129"
246 ,4.00,-1.60%,"114,444,769"
247 ,1.00,+0.41%,"41,856,826"
247 ,0,0.00%,"78,830,898"
245 ,2.00,-0.81%,"40,700,600"
245 ,0,0.00%,"29,205,243"
245 ,0,0.00%,"44,663,201"
244 ,1.00,-0.41%,"31,836,344"
241 ,3.00,-1.23%,"34,745,085"
241 ,0,0.00%,"34,202,048"
226 ,15.00,-6.22%,"72,590,745"
232 ,6.00,+2.65%,"53,062,370"
231 ,1.00,-0.43%,"25,404,182"
229 ,2.00,-0.87%,"22,396,990"
232 ,3.00,+1.31%,"69,258,842"
230 ,2.00,-0.86%,"34,800,375"
234 ,4.00,+1.74%,"91,036,775"
230 ,4.00,-1.71%,"46,688,385"
228 ,2.00,-0.87%,"46,570,914"
228 ,0,0.00%,"24,091,256"
224 ,4.00,-1.75%,"19,683,233"
227 ,3.00,+1.34%,"40,211,095"
226 ,1.00,-0.44%,"30,132,557"
222 ,4.00,-1.77%,"58,867,457"
219 ,3.00,-1.35%,"44,724,089"
220 ,1.00,+0.46%,"62,927,693"
213 ,7.00,-3.18%,"39,028,823"
213 ,0,0.00%,"42,364,806"
212 ,1.00,-0.47%,"41,642,944"
210 ,2.00,-0.94%,"34,144,915"
212 ,2.00,+0.95%,"52,112,630"
209 ,3.00,-1.42%,"49,179,309"
211 ,2.00,+0.96%,"39,616,657"
212 ,1.00,+0.47%,"29,663,540"
211 ,1.00,-0.47%,"29,089,592"
224 ,13.00,+6.16%,"91,214,425"
219 ,5.00,-2.23%,"52,713,431"
243 ,24.00,+10.96%,"175,839,026"
241 ,2.00,-0.82%,"156,393,215"
237 ,4.00,-1.66%,"70,327,574"
239 ,2.00,+0.84%,"54,789,094"
239 ,0,0.00%,"41,062,331"
237 ,2.00,-0.84%,"81,375,162"
237 ,0,0.00%,"56,739,151"
236 ,1.00,-0.42%,"35,542,726"
233 ,3.00,-1.27%,"66,152,451"
232 ,1.00,-0.43%,"61,704,035"
238 ,6.00,+2.59%,"45,630,228"
237 ,1.00,-0.42%,"45,615,003"
233 ,4.00,-1.69%,"44,416,411"
236 ,3.00,+1.29%,"54,586,719"
241 ,5.00,+2.12%,"37,307,810"
247 ,6.00,+2.49%,"89,382,130"
243 ,4.00,-1.62%,"57,138,147"
253 ,10.00,+4.12%,"75,213,680"
254 ,1.00,+0.40%,"152,296,761"
263 ,9.00,+3.54%,"160,062,782"
270 ,7.00,+2.66%,"146,779,209"
287 ,17.00,+6.30%,"201,049,188"
288 ,1.00,+0.35%,"136,403,514"
307 ,19.00,+6.60%,"123,623,918"
344 ,37.00,+12.05%,"265,852,042"
340 ,4.00,-1.16%,"918,142,802"
367 ,27.00,+7.94%,"377,130,464"
359 ,8.00,-2.18%,"279,545,212"
358 ,1.00,-0.28%,"150,694,468"
358 ,0,0.00%,"127,765,440"
350 ,8.00,-2.23%,"143,940,098"
348 ,2.00,-0.57%,"88,491,511"
340 ,8.00,-2.30%,"102,708,395"
347 ,7.00,+2.06%,"107,014,675"
338 ,9.00,-2.59%,"190,101,402"
335 ,3.00,-0.89%,"154,329,381"
345 ,10.00,+2.99%,"149,550,039"
353 ,8.00,+2.32%,"177,911,297"
351 ,2.00,-0.57%,"101,596,362"
355 ,4.00,+1.14%,"99,285,334"
366 ,11.00,+3.10%,"286,573,963"
355 ,11.00,-3.01%,"177,240,846"
342 ,13.00,-3.66%,"170,176,640"
344 ,2.00,+0.58%,"93,831,613"
334 ,10.00,-2.91%,"130,314,865"
339 ,5.00,+1.50%,"82,562,295"
339 ,0,0.00%,"54,721,104"
341 ,2.00,+0.59%,"59,478,621"
330 ,11.00,-3.23%,"88,224,522"
327 ,3.00,-0.91%,"62,690,093"
314 ,13.00,-3.98%,"141,756,221"
320 ,6.00,+1.91%,"72,661,163"
322 ,2.00,+0.63%,"59,634,441"
331 ,9.00,+2.80%,"54,900,891"
331 ,0,0.00%,"58,946,501"
346 ,15.00,+4.53%,"129,075,502"
329 ,17.00,-4.91%,"209,261,884"
296 ,33.00,-10.03%,"204,764,506"
307 ,11.00,+3.72%,"248,544,709"
288 ,19.00,-6.19%,"195,850,512"
289 ,1.00,+0.35%,"149,000,280"
289 ,0,0.00%,"125,556,088"
284 ,5.00,-1.73%,"93,704,106"
285 ,1.00,+0.35%,"72,456,702"
290 ,5.00,+1.75%,"94,052,678"
289 ,1.00,-0.34%,"57,408,141"
294 ,5.00,+1.73%,"35,447,901"
290 ,4.00,-1.36%,"79,568,620"
292 ,2.00,+0.69%,"59,553,637"
289 ,3.00,-1.03%,"57,729,517"
291 ,2.00,+0.69%,"71,709,827"
296 ,5.00,+1.72%,"103,884,743"
293 ,3.00,-1.01%,"54,898,175"
294 ,1.00,+0.34%,"34,920,646"
288 ,6.00,-2.04%,"32,746,973"
272 ,16.00,-5.56%,"89,905,550"
273 ,1.00,+0.37%,"58,279,845"
259 ,14.00,-5.13%,"73,102,533"
272 ,13.00,+5.02%,"72,701,805"
280 ,8.00,+2.94%,"80,419,846"
282 ,2.00,+0.71%,"39,017,055"
283 ,1.00,+0.35%,"41,536,659"
281 ,2.00,-0.71%,"48,222,432"
283 ,2.00,+0.71%,"46,654,705"
282 ,1.00,-0.35%,"28,133,174"
278 ,4.00,-1.42%,"36,897,106"
275 ,3.00,-1.08%,"51,688,485"
274 ,1.00,-0.36%,"21,406,842"
290 ,16.00,+5.84%,"69,608,401"
291 ,1.00,+0.34%,"78,871,484"
288 ,3.00,-1.03%,"122,030,066"
290 ,2.00,+0.69%,"49,456,416"
290 ,0,0.00%,"69,019,451"
289 ,1.00,-0.34%,"71,879,581"
290 ,1.00,+0.35%,"74,822,100"
291 ,1.00,+0.34%,"42,345,840"
292 ,1.00,+0.34%,"69,259,699"
295 ,3.00,+1.03%,"62,629,914"
287 ,8.00,-2.71%,"77,524,934"
283 ,4.00,-1.39%,"59,039,545"
277 ,6.00,-2.12%,"62,597,145"
278 ,1.00,+0.36%,"29,678,860"
278 ,0,0.00%,"21,521,371"
281 ,3.00,+1.08%,"46,308,645"
279 ,2.00,-0.71%,"45,155,195"
283 ,4.00,+1.43%,"68,397,777"
289 ,6.00,+2.12%,"87,672,145"
287 ,2.00,-0.69%,"57,218,693"
289 ,2.00,+0.70%,"27,425,851"
286 ,3.00,-1.04%,"33,534,923"
282 ,4.00,-1.40%,"57,224,510"
284 ,2.00,+0.71%,"43,890,997"
280 ,4.00,-1.41%,"71,188,579"
274 ,6.00,-2.14%,"46,825,111"
270 ,4.00,-1.46%,"62,823,421"
272 ,2.00,+0.74%,"28,300,885"
271 ,1.00,-0.37%,"21,746,790"
267 ,4.00,-1.48%,"47,272,754"
271 ,4.00,+1.50%,"84,141,546"
268 ,3.00,-1.11%,"49,200,985"
274 ,6.00,+2.24%,"71,948,710"
289 ,15.00,+5.47%,"111,382,987"
280 ,9.00,-3.11%,"129,278,774"
284 ,4.00,+1.43%,"56,956,901"
279 ,5.00,-1.76%,"66,529,588"
283 ,4.00,+1.43%,"114,930,767"
285 ,2.00,+0.71%,"71,337,745"
282 ,3.00,-1.05%,"49,222,597"
293 ,11.00,+3.90%,"70,907,641"
297 ,4.00,+1.37%,"144,260,259"
299 ,2.00,+0.67%,"103,642,661"
314 ,15.00,+5.02%,"135,235,846"
331 ,17.00,+5.41%,"215,998,075"
326 ,5.00,-1.51%,"234,915,017"
338 ,12.00,+3.68%,"171,845,138"
364 ,26.00,+7.69%,"239,905,434"
500 ,136,+37.36%,"1,178,772,839"
494 ,7.00,-1.40%,"1,326,960,760"
673 ,179,+36.23%,"1,243,531,292"
758 ,85.00,+12.63%,"1,883,666,726"
702 ,56.00,-7.39%,"823,209,481"
600 ,102,-14.53%,"1,706,453,366"
627 ,27.00,+4.50%,"1,029,245,285"
688 ,61.00,+9.73%,"812,470,602"
665 ,23.00,-3.34%,"495,092,680"
720 ,55.00,+8.27%,"632,951,350"
681 ,39.00,-5.42%,"683,947,633"
691 ,10.00,+1.47%,"266,777,247"
687 ,4.00,-0.58%,"169,194,576"
612 ,75.00,-10.92%,"391,777,275"
635 ,23.00,+3.76%,"265,793,474"
673 ,38.00,+5.98%,"369,768,901"
661 ,12.00,-1.78%,"152,042,725"
612 ,49.00,-7.41%,"264,933,493"
637 ,25.00,+4.08%,"720,299,525"
626 ,12.00,-1.88%,"377,054,012"
581 ,45.00,-7.19%,"480,825,462"
555 ,29.00,-4.97%,"550,612,539"
557 ,2.00,+0.36%,"278,501,236"
540 ,17.00,-3.05%,"143,901,280"
509 ,31.00,-5.74%,"229,495,729"
611 ,102,+20.04%,"768,724,350"
626 ,15.00,+2.45%,"995,588,036"
634 ,8.00,+1.28%,"465,919,829"
634 ,0,0.00%,"256,351,134"
614 ,20.00,-3.15%,"199,701,258"
574 ,40.00,-6.51%,"432,321,418"
503 ,71.00,-12.37%,"941,187,846"
296 ,207,-41.15%,"3,751,620,778"
376 ,80.00,+27.03%,"3,118,416,958"
349 ,26.00,-6.93%,"3,261,291,097"
327 ,21.00,-6.03%,"1,128,730,657"
317 ,10.00,-3.06%,"1,212,050,521"
277 ,40.00,-12.62%,"945,715,099"
247 ,30.00,-10.83%,"2,919,976,686"
233 ,14.00,-5.67%,"1,338,916,068"
243 ,10.00,+4.29%,"616,252,352"
262 ,19.00,+7.82%,"1,025,934,533"
245 ,17.00,-6.49%,"510,408,967"
256 ,11.00,+4.49%,"871,057,217"
269 ,13.00,+5.08%,"1,485,322,366"
253 ,16.00,-5.95%,"765,746,608"
276 ,23.00,+9.09%,"1,529,761,479"
290 ,14.00,+5.07%,"139,756,809"
